,RESELLER,GENDER,BRAND,Price_Original,LM_Ratings,LM_Positive
18684,Eyerim,Woman,Prada,1249.0,85.0,0.96
18685,Eyerim,Man,Prada Linea Rossa,879.0,85.0,0.96
18686,Eyerim,Man,Tommy Hilfiger,319.0,85.0,0.96
18687,Eyerim,Man,Timberland,285.0,85.0,0.96
18688,Eyerim,Woman,Jimmy Choo,1129.0,85.0,0.96
18689,Eyerim,Woman,Jimmy Choo,869.0,85.0,0.96
18690,Eyerim,Man,Smith,455.0,85.0,0.96
18691,Eyerim,Woman,Guess,359.0,85.0,0.96
18692,Eyerim,Man,Polaroid,275.0,85.0,0.96
18693,Eyerim,Woman,Polaroid,180.0,85.0,0.96
18694,Eyerim,Woman,Tom Ford,2679.0,85.0,0.96
18695,Eyerim,Woman,Tom Ford,2679.0,85.0,0.96
18696,Eyerim,Woman,Bvlgari,3359.0,85.0,0.96
18697,Eyerim,Unisex,Ray-Ban,529.0,85.0,0.96
18698,Eyerim,Woman,Fossil,265.0,85.0,0.96
18699,Eyerim,Woman,Jimmy Choo,1129.0,85.0,0.96
18700,Eyerim,Unisex,Ray-Ban,465.0,85.0,0.96
18701,Eyerim,Unisex,uvex,259.0,85.0,0.96
18702,Eyerim,Man,Emporio Armani,435.0,85.0,0.96
18703,Eyerim,Unisex,Ray-Ban,649.0,85.0,0.96
18704,Eyerim,Man,Tom Ford,1879.0,85.0,0.96
18705,Eyerim,Man,Gucci,1579.0,85.0,0.96
18706,Eyerim,Woman,Yves Saint Laurent,1409.0,85.0,0.96
18707,Eyerim,Unisex,Yves Saint Laurent,1309.0,85.0,0.96
18708,Eyerim,Man,Tom Ford,1349.0,85.0,0.96
18709,Eyerim,Woman,Yves Saint Laurent,1459.0,85.0,0.96
18710,Eyerim,Woman,Yves Saint Laurent,1639.0,85.0,0.96
18711,Eyerim,Woman,Alexander McQueen,1679.0,85.0,0.96
18712,Eyerim,Woman,Alexander McQueen,1679.0,85.0,0.96
18713,Eyerim,Man,Alexander McQueen,1679.0,85.0,0.96
18714,Eyerim,Unisex,Alexander McQueen,1879.0,85.0,0.96
18715,Eyerim,Woman,Alexander McQueen,1679.0,85.0,0.96
18716,Eyerim,Woman,Alexander McQueen,1679.0,85.0,0.96
18717,Eyerim,Woman,Gucci,1569.0,85.0,0.96
18718,Eyerim,Woman,Gucci,1419.0,85.0,0.96
18719,Eyerim,Woman,Gucci,1419.0,85.0,0.96
18720,Eyerim,Woman,Gucci,1419.0,85.0,0.96
18721,Eyerim,Woman,Gucci,1419.0,85.0,0.96
18722,Eyerim,Woman,Yves Saint Laurent,1719.0,85.0,0.96
18723,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18724,Eyerim,Woman,Bvlgari,1549.0,85.0,0.96
18725,Eyerim,Woman,Bvlgari,1549.0,85.0,0.96
18726,Eyerim,Woman,Miu Miu,1459.0,85.0,0.96
18727,Eyerim,Woman,Guess,335.0,85.0,0.96
18728,Eyerim,Unisex,Tom Ford,200.0,85.0,0.96
18729,Eyerim,Man,Tom Ford,1299.0,85.0,0.96
18730,Eyerim,Unisex,Tom Ford,1349.0,85.0,0.96
18731,Eyerim,Woman,Tom Ford,1659.0,85.0,0.96
18732,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
18733,Eyerim,Man,Bvlgari,1759.0,85.0,0.96
18734,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18735,Eyerim,Woman,Bvlgari,2489.0,85.0,0.96
18736,Eyerim,Woman,Bvlgari,2079.0,85.0,0.96
18737,Eyerim,Woman,Miu Miu,1289.0,85.0,0.96
18738,Eyerim,Woman,Miu Miu,1719.0,85.0,0.96
18739,Eyerim,Woman,Vogue,409.0,85.0,0.96
18740,Eyerim,Man,Tom Ford,1429.0,85.0,0.96
18741,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
18742,Eyerim,Man,Tom Ford,2239.0,85.0,0.96
18743,Eyerim,Woman,Tom Ford,1659.0,85.0,0.96
18744,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
18745,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
18746,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
18747,Eyerim,Man,Tom Ford,1349.0,85.0,0.96
18748,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
18749,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
18750,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
18751,Eyerim,Woman,Tom Ford,1569.0,85.0,0.96
18752,Eyerim,Man,Tom Ford,2009.0,85.0,0.96
18753,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
18754,Eyerim,Woman,Moschino,1599.0,85.0,0.96
18755,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18756,Eyerim,Woman,Prada,1469.0,85.0,0.96
18757,Eyerim,Unisex,Ray-Ban,1519.0,85.0,0.96
18758,Eyerim,Unisex,Ray-Ban,1519.0,85.0,0.96
18759,Eyerim,Unisex,Ray-Ban,1519.0,85.0,0.96
18760,Eyerim,Unisex,Ray-Ban,1519.0,85.0,0.96
18761,Eyerim,Man,Tom Ford,1569.0,85.0,0.96
18762,Eyerim,Woman,Prada,1429.0,85.0,0.96
18763,Eyerim,Woman,Gucci,1539.0,85.0,0.96
18764,Eyerim,Woman,Gucci,1419.0,85.0,0.96
18765,Eyerim,Woman,Gucci,1419.0,85.0,0.96
18766,Eyerim,Woman,Gucci,1659.0,85.0,0.96
18767,Eyerim,Woman,Gucci,1659.0,85.0,0.96
18768,Eyerim,Man,Gucci,1689.0,85.0,0.96
18769,Eyerim,Woman,Gucci,2179.0,85.0,0.96
18770,Eyerim,Woman,Gucci,1379.0,85.0,0.96
18771,Eyerim,Woman,Gucci,1379.0,85.0,0.96
18772,Eyerim,Unisex,Gucci,1579.0,85.0,0.96
18773,Eyerim,Man,Gucci,1379.0,85.0,0.96
18774,Eyerim,Man,Gucci,1379.0,85.0,0.96
18775,Eyerim,Man,BOSS by Hugo Boss,249.0,85.0,0.96
18776,Eyerim,Man,Persol,639.0,85.0,0.96
18777,Eyerim,Man,Tommy Hilfiger,759.0,85.0,0.96
18778,Eyerim,Man,Polaroid,200.0,85.0,0.96
18779,Eyerim,Unisex,Ray-Ban,449.0,85.0,0.96
18780,Eyerim,Woman,Gucci,1429.0,85.0,0.96
18781,Eyerim,Man,Oakley,849.0,85.0,0.96
18782,Eyerim,Man,Polaroid,249.0,85.0,0.96
18783,Eyerim,Man,Persol,989.0,85.0,0.96
18784,Eyerim,Woman,Prada,1249.0,85.0,0.96
18785,Eyerim,Woman,Prada,1339.0,85.0,0.96
18786,Eyerim,Man,Ray-Ban,549.0,85.0,0.96
18787,Eyerim,Man,Ray-Ban,435.0,85.0,0.96
18788,Eyerim,Man,Ray-Ban,469.0,85.0,0.96
18789,Eyerim,Woman,Guess,365.0,85.0,0.96
18790,Eyerim,Woman,Guess,305.0,85.0,0.96
18791,Eyerim,Man,Oakley,609.0,85.0,0.96
18792,Eyerim,Woman,Gucci,1029.0,85.0,0.96
18793,Eyerim,Woman,Polaroid,209.0,85.0,0.96
18794,Eyerim,Woman,Gucci,1299.0,85.0,0.96
18795,Eyerim,Unisex,Polaroid,249.0,85.0,0.96
18796,Eyerim,Woman,Polaroid,255.0,85.0,0.96
18797,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18798,Eyerim,Woman,Gucci,1539.0,85.0,0.96
18799,Eyerim,Woman,Gucci,1699.0,85.0,0.96
18800,Eyerim,Woman,Bvlgari,1539.0,85.0,0.96
18801,Eyerim,Man,Guess,559.0,85.0,0.96
18802,Eyerim,Woman,Gucci,1749.0,85.0,0.96
18803,Eyerim,Woman,Bvlgari,1539.0,85.0,0.96
18804,Eyerim,Woman,Guess,335.0,85.0,0.96
18805,Eyerim,Unisex,Polaroid,190.0,85.0,0.96
18806,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
18807,Eyerim,Man,Polaroid,219.0,85.0,0.96
18808,Eyerim,Unisex,Ray-Ban,455.0,85.0,0.96
18809,Eyerim,Unisex,Ray-Ban,549.0,85.0,0.96
18810,Eyerim,Unisex,Polaroid,156.0,85.0,0.96
18811,Eyerim,Woman,Alexander McQueen,1679.0,85.0,0.96
18812,Eyerim,Man,Alexander McQueen,1769.0,85.0,0.96
18813,Eyerim,Unisex,Balenciaga,1459.0,85.0,0.96
18814,Eyerim,Unisex,Balenciaga,1459.0,85.0,0.96
18815,Eyerim,Woman,Gucci,1419.0,85.0,0.96
18816,Eyerim,Man,Gucci,2019.0,85.0,0.96
18817,Eyerim,Man,Gucci,2019.0,85.0,0.96
18818,Eyerim,Woman,Gucci,1419.0,85.0,0.96
18819,Eyerim,Woman,Gucci,1499.0,85.0,0.96
18820,Eyerim,Woman,Gucci,1499.0,85.0,0.96
18821,Eyerim,Man,Gucci,1499.0,85.0,0.96
18822,Eyerim,Man,Gucci,1379.0,85.0,0.96
18823,Eyerim,Man,Gucci,1379.0,85.0,0.96
18824,Eyerim,Man,Gucci,1579.0,85.0,0.96
18825,Eyerim,Woman,Bvlgari,1549.0,85.0,0.96
18826,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18827,Eyerim,Unisex,Yves Saint Laurent,1719.0,85.0,0.96
18828,Eyerim,Unisex,Yves Saint Laurent,1639.0,85.0,0.96
18829,Eyerim,Unisex,Yves Saint Laurent,1509.0,85.0,0.96
18830,Eyerim,Unisex,Yves Saint Laurent,1509.0,85.0,0.96
18831,Eyerim,Woman,Yves Saint Laurent,1509.0,85.0,0.96
18832,Eyerim,Woman,Yves Saint Laurent,1509.0,85.0,0.96
18833,Eyerim,Man,Yves Saint Laurent,1379.0,85.0,0.96
18834,Eyerim,Woman,Yves Saint Laurent,1549.0,85.0,0.96
18835,Eyerim,Unisex,Yves Saint Laurent,1549.0,85.0,0.96
18836,Eyerim,Woman,Yves Saint Laurent,1639.0,85.0,0.96
18837,Eyerim,Woman,Yves Saint Laurent,1639.0,85.0,0.96
18838,Eyerim,Woman,Yves Saint Laurent,1549.0,85.0,0.96
18839,Eyerim,Unisex,Yves Saint Laurent,1549.0,85.0,0.96
18840,Eyerim,Woman,Yves Saint Laurent,1379.0,85.0,0.96
18841,Eyerim,Woman,Yves Saint Laurent,1379.0,85.0,0.96
18842,Eyerim,Woman,Yves Saint Laurent,1379.0,85.0,0.96
18843,Eyerim,Unisex,Yves Saint Laurent,1809.0,85.0,0.96
18844,Eyerim,Unisex,Yves Saint Laurent,1809.0,85.0,0.96
18845,Eyerim,Unisex,Yves Saint Laurent,1719.0,85.0,0.96
18846,Eyerim,Unisex,Yves Saint Laurent,1719.0,85.0,0.96
18847,Eyerim,Woman,Yves Saint Laurent,1549.0,85.0,0.96
18848,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18849,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18850,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18851,Eyerim,Woman,Bvlgari,1669.0,85.0,0.96
18852,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18853,Eyerim,Woman,Miu Miu,1459.0,85.0,0.96
18854,Eyerim,Woman,Prada,1249.0,85.0,0.96
18855,Eyerim,Man,Tom Ford,1429.0,85.0,0.96
18856,Eyerim,Unisex,Tom Ford,1349.0,85.0,0.96
18857,Eyerim,Woman,Tom Ford,1659.0,85.0,0.96
18858,Eyerim,Man,Tom Ford,1429.0,85.0,0.96
18859,Eyerim,Woman,Tom Ford,1519.0,85.0,0.96
18860,Eyerim,Woman,Bvlgari,1549.0,85.0,0.96
18861,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18862,Eyerim,Woman,Gucci,1379.0,85.0,0.96
18863,Eyerim,Man,Tom Ford,1349.0,85.0,0.96
18864,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
18865,Eyerim,Woman,Yves Saint Laurent,1639.0,85.0,0.96
18866,Eyerim,Woman,Yves Saint Laurent,1639.0,85.0,0.96
18867,Eyerim,Woman,Guess,399.0,85.0,0.96
18868,Eyerim,Man,Tom Ford,1429.0,85.0,0.96
18869,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
18870,Eyerim,Man,Tom Ford,2239.0,85.0,0.96
18871,Eyerim,Man,Tom Ford,1879.0,85.0,0.96
18872,Eyerim,Man,Tom Ford,579.0,85.0,0.96
18873,Eyerim,Woman,Tom Ford,1659.0,85.0,0.96
18874,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
18875,Eyerim,Woman,Tom Ford,2239.0,85.0,0.96
18876,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
18877,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
18878,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
18879,Eyerim,Unisex,Tom Ford,1569.0,85.0,0.96
18880,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
18881,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18882,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18883,Eyerim,Woman,Bvlgari,1459.0,85.0,0.96
18884,Eyerim,Woman,Miu Miu,1459.0,85.0,0.96
18885,Eyerim,Woman,Gucci,1579.0,85.0,0.96
18886,Eyerim,Woman,Gucci,1579.0,85.0,0.96
18887,Eyerim,Woman,Gucci,1419.0,85.0,0.96
18888,Eyerim,Woman,Gucci,1659.0,85.0,0.96
18889,Eyerim,Man,Gucci,1689.0,85.0,0.96
18890,Eyerim,Man,Gucci,1329.0,85.0,0.96
18891,Eyerim,Woman,Gucci,1249.0,85.0,0.96
18892,Eyerim,Woman,Gucci,1249.0,85.0,0.96
18893,Eyerim,Woman,Gucci,1389.0,85.0,0.96
18894,Eyerim,Man,Gucci,2099.0,85.0,0.96
18895,Eyerim,Woman,Gucci,1579.0,85.0,0.96
18896,Eyerim,Woman,Gucci,1569.0,85.0,0.96
18897,Eyerim,Man,Gucci,1419.0,85.0,0.96
18898,Eyerim,Man,BOSS by Hugo Boss,94.0,85.0,0.96
18899,Eyerim,Woman,Havaianas,445.0,85.0,0.96
18900,Eyerim,Woman,Jimmy Choo,1229.0,85.0,0.96
18901,Eyerim,Woman,Havaianas,309.0,85.0,0.96
18902,Eyerim,Man,Carrera,209.0,85.0,0.96
18903,Eyerim,Kids,Polaroid Junior,175.0,85.0,0.96
18904,Eyerim,Unisex,Ray-Ban,1519.0,85.0,0.96
18905,Eyerim,Unisex,Ray-Ban,1519.0,85.0,0.96
18906,Eyerim,Man,Tom Ford,1569.0,85.0,0.96
18907,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
18908,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
18909,Eyerim,Woman,Gucci,200.0,85.0,0.96
18910,Eyerim,Man,Ray-Ban,529.0,85.0,0.96
18911,Eyerim,Unisex,Ray-Ban,549.0,85.0,0.96
18912,Eyerim,Woman,Fossil,355.0,85.0,0.96
18913,Eyerim,Woman,Michael Kors,569.0,85.0,0.96
18914,Eyerim,Unisex,Ray-Ban,425.0,85.0,0.96
18915,Eyerim,Unisex,Ray-Ban,549.0,85.0,0.96
18916,Eyerim,Man,Ray-Ban,429.0,85.0,0.96
18917,Eyerim,Man,Polaroid,215.0,85.0,0.96
18918,Eyerim,Unisex,Havaianas,249.0,85.0,0.96
18919,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18920,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18921,Eyerim,Unisex,Gucci,1299.0,85.0,0.96
18922,Eyerim,Woman,Gucci,1299.0,85.0,0.96
18923,Eyerim,Woman,Gucci,1739.0,85.0,0.96
18924,Eyerim,Woman,Miu Miu,1539.0,85.0,0.96
18925,Eyerim,Man,Bvlgari,1459.0,85.0,0.96
18926,Eyerim,Woman,Guess,449.0,85.0,0.96
18927,Eyerim,Woman,Guess,405.0,85.0,0.96
18928,Eyerim,Man,Polaroid,179.0,85.0,0.96
18929,Eyerim,Woman,Gucci,1539.0,85.0,0.96
18930,Eyerim,Woman,Gucci,1299.0,85.0,0.96
18931,Eyerim,Man,Carrera,359.0,85.0,0.96
18932,Eyerim,Man,Polaroid,275.0,85.0,0.96
18933,Eyerim,Man,Oakley,679.0,85.0,0.96
18934,Eyerim,Unisex,Polaroid,180.0,85.0,0.96
18935,Eyerim,Unisex,Polaroid,180.0,85.0,0.96
18936,Eyerim,Unisex,Polaroid,198.0,85.0,0.96
18937,Eyerim,Woman,Jimmy Choo,1459.0,85.0,0.96
18938,Eyerim,Man,Polaroid,180.0,85.0,0.96
18939,Eyerim,Man,Polaroid,225.0,85.0,0.96
18940,Eyerim,Woman,Gucci,1169.0,85.0,0.96
18941,Eyerim,Unisex,Persol,909.0,85.0,0.96
18942,Eyerim,Woman,Yves Saint Laurent,1379.0,85.0,0.96
18943,Eyerim,Unisex,Ray-Ban,485.0,85.0,0.96
18944,Eyerim,Man,Polaroid,180.0,85.0,0.96
18945,Eyerim,Man,Ray-Ban,499.0,85.0,0.96
18946,Eyerim,Unisex,Ray-Ban,439.0,85.0,0.96
18947,Eyerim,Man,Persol,549.0,85.0,0.96
18948,Eyerim,Man,Persol,549.0,85.0,0.96
18949,Eyerim,Man,Persol,659.0,85.0,0.96
18950,Eyerim,Man,Ray-Ban,435.0,85.0,0.96
18951,Eyerim,Man,Polaroid,196.0,85.0,0.96
18952,Eyerim,Man,Polaroid,295.0,85.0,0.96
18953,Eyerim,Man,Polaroid,205.0,85.0,0.96
18954,Eyerim,Unisex,Ray-Ban,579.0,85.0,0.96
18955,Eyerim,Man,Tom Ford,1429.0,85.0,0.96
18956,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
18957,Eyerim,Man,Tom Ford,146.0,85.0,0.96
18958,Eyerim,Woman,Alexander McQueen,1679.0,85.0,0.96
18959,Eyerim,Man,Alexander McQueen,1679.0,85.0,0.96
18960,Eyerim,Woman,Alexander McQueen,1679.0,85.0,0.96
18961,Eyerim,Woman,Alexander McQueen,1679.0,85.0,0.96
18962,Eyerim,Woman,Balenciaga,1319.0,85.0,0.96
18963,Eyerim,Unisex,Balenciaga,1749.0,85.0,0.96
18964,Eyerim,Woman,Gucci,1419.0,85.0,0.96
18965,Eyerim,Woman,Gucci,1379.0,85.0,0.96
18966,Eyerim,Woman,Gucci,1499.0,85.0,0.96
18967,Eyerim,Man,Gucci,1499.0,85.0,0.96
18968,Eyerim,Man,Gucci,1499.0,85.0,0.96
18969,Eyerim,Man,Gucci,1579.0,85.0,0.96
18970,Eyerim,Man,Gucci,1579.0,85.0,0.96
18971,Eyerim,Man,Gucci,1579.0,85.0,0.96
18972,Eyerim,Man,Bvlgari,1549.0,85.0,0.96
18973,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18974,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18975,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
18976,Eyerim,Unisex,Yves Saint Laurent,1719.0,85.0,0.96
18977,Eyerim,Unisex,Yves Saint Laurent,1639.0,85.0,0.96
18978,Eyerim,Man,Yves Saint Laurent,1639.0,85.0,0.96
18979,Eyerim,Woman,Yves Saint Laurent,1379.0,85.0,0.96
18980,Eyerim,Unisex,Yves Saint Laurent,1509.0,85.0,0.96
18981,Eyerim,Unisex,Yves Saint Laurent,1509.0,85.0,0.96
18982,Eyerim,Unisex,Yves Saint Laurent,1509.0,85.0,0.96
18983,Eyerim,Unisex,Yves Saint Laurent,1809.0,85.0,0.96
18984,Eyerim,Man,Yves Saint Laurent,1379.0,85.0,0.96
18985,Eyerim,Man,Yves Saint Laurent,1509.0,85.0,0.96
18986,Eyerim,Man,Yves Saint Laurent,1509.0,85.0,0.96
18987,Eyerim,Unisex,Yves Saint Laurent,1379.0,85.0,0.96
18988,Eyerim,Man,Yves Saint Laurent,1509.0,85.0,0.96
18989,Eyerim,Unisex,Yves Saint Laurent,1809.0,85.0,0.96
18990,Eyerim,Unisex,Yves Saint Laurent,1809.0,85.0,0.96
18991,Eyerim,Woman,Yves Saint Laurent,1509.0,85.0,0.96
18992,Eyerim,Unisex,Yves Saint Laurent,1549.0,85.0,0.96
18993,Eyerim,Unisex,Yves Saint Laurent,1719.0,85.0,0.96
18994,Eyerim,Woman,Yves Saint Laurent,1379.0,85.0,0.96
18995,Eyerim,Unisex,Yves Saint Laurent,1639.0,85.0,0.96
18996,Eyerim,Unisex,Yves Saint Laurent,1379.0,85.0,0.96
18997,Eyerim,Unisex,Yves Saint Laurent,1379.0,85.0,0.96
18998,Eyerim,Unisex,Yves Saint Laurent,1719.0,85.0,0.96
18999,Eyerim,Woman,Yves Saint Laurent,1719.0,85.0,0.96
19000,Eyerim,Woman,Yves Saint Laurent,1549.0,85.0,0.96
19001,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
19002,Eyerim,Woman,Miu Miu,1719.0,85.0,0.96
19003,Eyerim,Woman,Miu Miu,1459.0,85.0,0.96
19004,Eyerim,Woman,Prada,1429.0,85.0,0.96
19005,Eyerim,Unisex,Tom Ford,1349.0,85.0,0.96
19006,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
19007,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
19008,Eyerim,Woman,Tom Ford,1659.0,85.0,0.96
19009,Eyerim,Woman,Tom Ford,1659.0,85.0,0.96
19010,Eyerim,Woman,Tom Ford,1659.0,85.0,0.96
19011,Eyerim,Man,Tom Ford,1429.0,85.0,0.96
19012,Eyerim,Man,Tom Ford,1569.0,85.0,0.96
19013,Eyerim,Man,Tom Ford,1569.0,85.0,0.96
19014,Eyerim,Man,Tom Ford,1569.0,85.0,0.96
19015,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
19016,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
19017,Eyerim,Woman,Bvlgari,1369.0,85.0,0.96
19018,Eyerim,Woman,Gucci,1379.0,85.0,0.96
19019,Eyerim,Woman,Gucci,1739.0,85.0,0.96
19020,Eyerim,Woman,Gucci,1419.0,85.0,0.96
19021,Eyerim,Woman,Yves Saint Laurent,1309.0,85.0,0.96
19022,Eyerim,Unisex,Yves Saint Laurent,1699.0,85.0,0.96
19023,Eyerim,Unisex,Yves Saint Laurent,1359.0,85.0,0.96
19024,Eyerim,Man,Tom Ford,1349.0,85.0,0.96
19025,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
19026,Eyerim,Woman,Gucci,1819.0,85.0,0.96
19027,Eyerim,Unisex,Yves Saint Laurent,1409.0,85.0,0.96
19028,Eyerim,Woman,Gucci,1299.0,85.0,0.96
19029,Eyerim,Man,Gucci,1579.0,85.0,0.96
19030,Eyerim,Man,Yves Saint Laurent,1409.0,85.0,0.96
19031,Eyerim,Man,Yves Saint Laurent,1509.0,85.0,0.96
19032,Eyerim,Woman,Gucci,1579.0,85.0,0.96
19033,Eyerim,Man,Giorgio Armani,1759.0,85.0,0.96
19034,Eyerim,Woman,Miu Miu,1799.0,85.0,0.96
19035,Eyerim,Woman,Miu Miu,1459.0,85.0,0.96
19036,Eyerim,Woman,Miu Miu,1719.0,85.0,0.96
19037,Eyerim,Woman,Miu Miu,1719.0,85.0,0.96
19038,Eyerim,Woman,Prada,1569.0,85.0,0.96
19039,Eyerim,Woman,Prada,1569.0,85.0,0.96
19040,Eyerim,Man,Ray-Ban,1469.0,85.0,0.96
19041,Eyerim,Woman,Versace,1679.0,85.0,0.96
19042,Eyerim,Unisex,Ray-Ban,1519.0,85.0,0.96
19043,Eyerim,Unisex,Ray-Ban,1519.0,85.0,0.96
19044,Eyerim,Woman,Jimmy Choo,939.0,85.0,0.96
19045,Eyerim,Man,Tom Ford,1569.0,85.0,0.96
19046,Eyerim,Man,Tom Ford,1659.0,85.0,0.96
19047,Eyerim,Man,Tom Ford,1659.0,85.0,0.96
19048,Eyerim,Man,Tom Ford,1659.0,85.0,0.96
19049,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
19050,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
19051,Eyerim,Man,Tom Ford,1169.0,85.0,0.96
19052,Eyerim,Woman,Tom Ford,1429.0,85.0,0.96
19053,Eyerim,Woman,Tom Ford,1349.0,85.0,0.96
19054,Eyerim,Man,Tom Ford,2009.0,85.0,0.96
19055,Eyerim,Man,Tom Ford,2009.0,85.0,0.96
19056,Eyerim,Man,Tom Ford,1519.0,85.0,0.96
19057,Eyerim,Unisex,Tom Ford,1569.0,85.0,0.96
19058,Eyerim,Woman,Tom Ford,1659.0,85.0,0.96
19059,Eyerim,Woman,Bvlgari,1549.0,85.0,0.96
19060,Eyerim,Woman,Gucci,1579.0,85.0,0.96
19061,Eyerim,Unisex,Gucci,1419.0,85.0,0.96
19062,Eyerim,Woman,Gucci,1579.0,85.0,0.96
19063,Eyerim,Woman,Gucci,1579.0,85.0,0.96
19064,Eyerim,Woman,Gucci,1579.0,85.0,0.96
19065,Eyerim,Woman,Gucci,1419.0,85.0,0.96
19066,Eyerim,Man,Gucci,1689.0,85.0,0.96
19067,Eyerim,Man,Gucci,2619.0,85.0,0.96
19068,Eyerim,Man,Gucci,1499.0,85.0,0.96
19069,Eyerim,Man,Gucci,1329.0,85.0,0.96
19070,Eyerim,Woman,Gucci,1379.0,85.0,0.96
19071,Eyerim,Man,Gucci,1379.0,85.0,0.96
19072,Eyerim,Man,Gucci,1379.0,85.0,0.96
19073,Eyerim,Woman,Jimmy Choo,1679.0,85.0,0.96
19074,Eyerim,Woman,Gucci,1419.0,85.0,0.96
19075,Eyerim,Man,Ray-Ban,559.0,85.0,0.96
19076,Eyerim,Woman,Ray-Ban,435.0,85.0,0.96
19077,Eyerim,Man,Ray-Ban,419.0,85.0,0.96
19078,Eyerim,Man,Ray-Ban,449.0,85.0,0.96
19079,Eyerim,Man,Persol,539.0,85.0,0.96
19080,Eyerim,Man,Polaroid,215.0,85.0,0.96
19081,Eyerim,Unisex,Polaroid,215.0,85.0,0.96
19082,Eyerim,Woman,Gucci,1429.0,85.0,0.96
19083,Eyerim,Woman,Gucci,1429.0,85.0,0.96
19084,Eyerim,Man,Polaroid,180.0,85.0,0.96
19085,Eyerim,Unisex,Carrera,495.0,85.0,0.96
19086,Eyerim,Man,Carrera,269.0,85.0,0.96
19087,Eyerim,Kids,Oakley,495.0,85.0,0.96
19088,Eyerim,Woman,Jimmy Choo,1679.0,85.0,0.96
19089,Eyerim,Man,Polaroid,200.0,85.0,0.96
19090,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
19091,Eyerim,Woman,Bvlgari,1419.0,85.0,0.96
19092,Eyerim,Unisex,Carrera,359.0,85.0,0.96
19093,Eyerim,Woman,Miu Miu,1539.0,85.0,0.96
19094,Eyerim,Unisex,Gucci,1299.0,85.0,0.96
19095,Eyerim,Woman,Gucci,1609.0,85.0,0.96
19096,Eyerim,Woman,Yves Saint Laurent,929.0,85.0,0.96
19097,Eyerim,Woman,Gucci,1429.0,85.0,0.96
19098,Eyerim,Woman,Gucci,1379.0,85.0,0.96
19099,Eyerim,Woman,Fendi,1139.0,85.0,0.96
19100,Eyerim,Man,Carrera,445.0,85.0,0.96
19101,Eyerim,Man,Guess,285.0,85.0,0.96
19102,Eyerim,Woman,Bvlgari,1329.0,85.0,0.96
19103,Eyerim,Woman,Gucci,1539.0,85.0,0.96
19104,Eyerim,Woman,Guess,359.0,85.0,0.96
19105,Eyerim,Unisex,Polaroid,209.0,85.0,0.96
19106,Eyerim,Woman,Guess,559.0,85.0,0.96
19107,Eyerim,Man,Oakley,1449.0,85.0,0.96
19108,Eyerim,Man,Oakley,569.0,85.0,0.96
19109,Eyerim,Unisex,Ray-Ban,679.0,85.0,0.96
19110,Eyerim,Unisex,uvex,335.0,85.0,0.96
